28808204517846,63909508
28808220372308,794961
28808338495809,701350
28808378662167,22934238
28808379804308,24043919
28808399885397,1574274
28808418114482,750615
28808438684388,682531
28808439185988,1188197
28808537877733,859337
28808635431442,734631
28808649410433,749931
28808652817785,4119263
28808667380701,641997
28808790583869,52290986
28808800632871,62364371
28808832771592,8010858
28808848756746,7979139
28808863199762,6395128
28808896766322,7979542
28808924775151,7984224
28808941450755,635450
28808942186579,1375015
28808956063122,546403
28808970626970,773591
28808985655451,954721
28809000444179,816306
28809014783491,626379
28809029470370,671489
28809035956875,533400
28809051052342,558514
28809064744957,526587
28809079772171,498597
28809347554753,253939110
28809373571187,752589
28809388075239,660984
28809492787756,91007672
28809529631945,817404
28809549436277,5032138
28809666420717,104175065
28809717521318,37047526
28809731771273,898837
28809745536590,937238
28809795844083,37302208
28809813753764,918345
28809827830331,657111
28809853424822,12026292
28809868040518,959384
28809882129264,723664
28809897236766,845129
28809911334984,560968
28809925162192,606670
28809939438264,651950
28809954089769,671664
28810015190318,47524294
28810033804329,967196
28810034966065,2138406
28810049741538,916942
28810124505637,59628473
28810191394150,41398047
28810660058557,447173050
28810688421014,1031948
28810696933225,9523658
28810725937226,845784
28810741440494,751303
28810766836984,10902836
28810794184282,702804
28810808218869,688079
28810822554191,1246856
28811216527147,380323356
28811432124475,183225834
28811575533380,326614939
28812140810625,535887732
28812418131779,237234157
28812432315747,846841
28812445711685,529051
28812533863271,74936106
28812548562580,1102504
28812562345553,604898
28812576173259,620292
28812589441076,579950
28812603053242,590004
28812616622986,540174
28812633306558,3417172
28812724483099,78272604
28812757786929,970947
28812817405785,45797334
28812836352220,3891760
28813213677528,362161805
28813242863760,807319
28813258324327,694638
28813323734747,49972275
28813345497313,693339
28813360247997,925030
28813375119187,908045
28813822927265,433913733
28813838527872,645395
28814085822133,232244598
28814171792073,57545972
28814425181712,232302771
28815073233174,611298671
28815078032818,616134770
28815092365607,4202072
28815113314521,526436
28815267368724,139036389
28815326399428,819762
28815655971721,330318999
28815689339161,4528458
28815699072722,8801754
28815704331214,593525
28815727229336,719434
28815741618625,922080
28815756360653,615061
28815770939691,660275
28815853625384,68600373
28816323972882,456311287
28816361710343,863009
28816378117780,765178
28816395319570,872051
28816411248297,994247
28816427062531,601523
28816427679843,1140122
28816443261177,563286
28816459081312,553244
28816474345561,589442
28816490433478,1111848
28816681339341,176067960
28816709851017,703935
28816723988441,623817
28817077043463,339254112
28817091716183,660526
28817335113851,229703329
28817369525125,703322
28817379913874,11057422
28817405605624,789363
28817413342285,532039
28817419782914,607595
28817429394976,568628
28817444335333,582654
28817516244683,57402459
28817544219663,868894
28817558907707,811145
28817562857596,4700723
28817732984818,141875771
28817747333164,783340
28818073643648,313159712
28818194939047,106405002
28818225663937,801131
28818430147024,181280907
28818461113129,798204
28818475816586,513737
28818875104204,385158100
28819476652475,587292652
28820061463331,556798297
28820089660670,762529
28820104165705,612377
28820118717715,674016
28820133534708,597917
28820148200657,686060
28820163185357,843903
28820187780465,10340367
28820221231249,19302971
28821156310282,921025874
28821189051316,953789283
28821196943956,7602540
28821211492577,600532
28821219115376,3573289
28821233049350,589641
28821241366629,540345
28821247268278,1037203
28821255953645,652071
28821260528309,604271
28821270689367,694065
28821274617981,1369408
28821285361999,682156
28821289689192,866280
28821299919590,593811
28821303193054,636992
28821314890612,634450
28821317197534,673298
28821329959481,735282
28822680964725,1336728277
28823043583580,334740236
28823045378232,336590489
28823057896927,789708
28823074342146,661471
28823327111937,233145159
28823446846401,100120466
28823661541931,200243942
28824771834998,1081581311
28824793839141,1103631231
28824801927172,705306
28824808129925,492984
28824816771607,591161
28824822853161,869609
28824830882325,596474
28824845679736,926032
28824860078712,568596
28824874660203,550622
28824888873541,630431
28824903562764,1001027
28824917843208,632036
28824931972349,512638
28824946714360,628330
28825050770845,90310323
28825066195326,1151326
28825080735086,899637
28825095528779,951798
28825574585645,465159744
28825589583277,837261
28825604089539,766202
28825618632643,719728
28825633298708,494887
28825649256356,803738
28825723397290,60329094
28826010434111,258302314
28826037049423,1050820
28826051678221,568879
28826065261437,573721
28826285695488,207380468
28826916901749,617166343
28827229533253,286506020
28827244043111,1070774
28827882948415,625615108
28828129932784,229038058
28828156574038,983327
28828778365503,608599161
28829419583159,626675980
28830104338903,651300992
28830991169447,857495973
28831023175184,840133
28831038474900,1006538
28831170390988,118008728
28831651614594,453688211
28831681529303,714821
28831889684969,194376009
28831903830822,805779
28832075670826,158747543
28832735484258,633694380
28832925106065,164184564
28832940066308,656544
28832954677760,543470
28832969166413,638467
28832979226947,10557064
28832994926877,658563
28833051226670,620396
28833052151276,1550956
28833065429891,630286
28834127837818,1037634379
28834776717576,621758619
28834797553210,642639054
28834809483983,672207
28834824296395,748602
28834838980423,555780
28834917828090,64832775
28834931881113,805843
28836106622268,1161807332
28836133888833,779937
28836148418804,735292
28836528076004,366336951
28836555896631,1007834
28836569591223,587877
28836628280951,42843483
28836661490047,671316
28836674693240,551319
28836688328427,693309
28836702000314,637896
28836936405422,221330641
28837333501818,368600456
28837347390266,709657
28837361249501,677420
28837374750393,530112
28837388316024,494780
28837401954300,504299
28837402543958,953194
28837417278886,581756
28837432775797,1683292
28837446535276,616001
28837460223613,664729
28837474717893,706966
28837489079511,589031
28837510124375,796456
28837524601048,790545
28837542320506,3785729
28837556317718,917329
28837570166707,622759
28837583945262,668710
28837598319828,785166
28837613010609,1191524
28837617055323,5204056
28837627240152,811635
28837641142345,1044303
28837654881000,707304
28838282639390,614523661
28838301606559,767666
28838315402553,628104
28838329870319,944588
28838343382361,716419
28838360257861,3588991
28838374973970,828718
28838473755227,85587483
28838489730153,1058059
28838745578929,241715382
28838823243849,48902541
28839383320379,532535549
28839558007596,153125334
28839656008362,67436055
28839689807581,865921
28839705087422,679619
28839736657155,17187199
28839829669076,60771432
28840061643964,205441907
28840077855866,788123
28840400187810,307577977
28840425539778,721634
28840439330325,648426
28840452849612,575399
28840466978532,686730
28840495489724,13038489
28840577500126,68497872
28840591609327,1016890
28841116143649,511317442
28841293688579,148801531
28841425910705,117999034
28841714493518,273976735
28841747937891,1046280
28841756638750,9741805
28841770436654,609184
28841784221077,618152
28841789312457,509812
28841946493797,144179042
28842010299213,37354109
28842088890040,44093885
28842117668914,756147
28842132151468,885308
28842316108157,170094757
28842345632356,678714
28842423038928,59964335
28842647860481,211335246
28842672409860,235882228
28842681696544,851549
28842696340153,703840
28842711175002,602174
28842725907075,690823
28843312024052,572164970
28843337532589,721436
28843527875748,175486668
28843555667648,694977
28843570181880,436964
