32545692294747,60108
32545692773431,545205
32545704773827,12552680
32545705253713,13038074
32545720783830,28547275
32545794556431,102316913
32546050991395,6178193
32546084898203,82017
32546085206757,414820
32546092939844,8143042
32546124768326,7815677
32546347883434,199016630
32546361865162,212998251
32546365300477,216474993
32546525276305,4481519
32546540802803,11919505
32546548773726,3954673
32546562787601,597676
32546576685784,776851
32546608786544,8518419
32546640784333,7991096
32546676772161,7981342
32546899721294,198864120
32546927962662,928177
32546942743716,701440
32546957058887,692655
32546971250038,706336
32546985471102,639025
32546999652387,691170
32547260522106,247168329
32547285600572,772351
32547301166310,576405
32547315455657,515407
32547362185441,32564871
32547381697807,865966
32547395601379,688719
32547464138371,53138398
32547500368296,89402677
32547505655289,820652
32547620727989,101331536
32547665588378,146228988
32547688775689,3981889
32547704322944,1092006
32547896414296,54098263
32547925818923,993681
32547949536075,712963
32547972348378,10163074
32548008312920,980841
32548023356891,550995
32548037007557,701249
32548050815226,558836
32548068229419,767904
32548074576767,7077506
32548081777025,14277186
32548092535922,1002227
32548093358360,525194
32548108223063,1940605
32548136775360,7979020
32548177311244,24231095
32548212462818,19932156
32548785027638,450808296
32548798008181,463784536
32548853161436,519003606
32548878015713,1228566
32548894723663,700834
32548928768782,7873302
32548960777385,7986512
32548975898758,665710
32548994678809,1345327
32549348096330,337704506
32549364616149,354256980
32549835053694,339698094
32550154877276,169997850
32550596399598,415516904
32550633767737,882458
32550648869894,1662012
32550753489662,91440120
32550769522701,1092727
32550783248426,605157
32550797185086,695792
32550811040331,554313
32550815826133,5280826
32550830395608,658017
32550837385480,811290
32550845848364,2112057
32550848390635,4697164
32550996764287,7960130
32551013896805,1064435
32551327693818,298723723
32551353681132,862968
32551469157151,950173
32551558662981,73465717
32551575481967,90299035
32551606019106,1171657
32551621810226,1020202
32551689589616,823715
32551704271838,536943
32552092862949,372015787
32552212151219,79446591
32552345813677,109307979
32552422243502,62760314
32552441885185,1096295
32552979887239,523714765
32553017530712,725565
32553090679787,57835883
32553210397154,937928
32553224076370,493551
32553589649443,352514264
32553700572833,463501570
32553726716029,833131
