29733114108719,65272366
29733322240542,172465892
29733424019777,761119
29733468770761,748764
29733570046846,847320
29733605503152,664864
29733824441690,118704064
29734032859169,173426123
29734068260435,936712
29734224810375,880891
29738137866912,686442254
29738249693525,818600
29738289127471,730695
29738605705521,910953
29738684670048,991869
29738735351467,782899
29738854549794,952801
29738902904810,872944
29738960082654,649173
29739080651702,64900113
29739127439573,773272
29739250264624,65526813
29739291919186,895508
29739404136658,858835
29739701757563,65500534
29739934833253,1113517
29739979343149,11266521
29740012462634,633388
29740066184849,857606
29740098535845,746885
29740131254600,664829
29740166221089,693825
29740900667302,1063339
29741005957181,1157164
29741172404111,64545201
29741918801405,1205894
29743971616706,1123619
29747152434867,3148369864
29747205091611,836900
29747410621056,171177999
29747684799042,63798124
29747850273187,64728269
29747885259037,722130
29747935642226,969222
29747970810520,658993
29748004897280,580348
29748042687495,3598635
29748142751184,1038707
29748243460360,1219447
29748422942390,943604
29748521637148,64613102
29748557316480,1133604
29750551030178,1958777205
29750665734561,63982567
29750881890786,173189321
29750981461264,1197390
29751080389975,793674
29751179998067,796080
29751384666966,172377760
29751419168292,942428
29751518256998,1134260
29751553055692,638432
29755671397423,172430437
29755705481533,954582
29755738595980,1042616
29755835371794,64357696
29755868382969,695826
29755903316740,1090751
29756132444708,717562
29756229334920,64505346
29756327127009,65355287
29756360903993,856547
29756393822567,811267
29756437084257,11103599
29756535210263,65715981
29756569102886,1095583
29758681362535,65131283
29758885939288,172170373
29759237773137,883404
29759335982908,858096
29759790662440,418851640
29760117217095,173048243
29760151184132,815239
29760183606069,646139
29760217577823,966246
29760255525860,3511227
29760658166834,901324
29760695396501,668898
29760729133642,620347
29760764198189,825394
29760799374027,705036
29760834850758,685360
29760873186079,669563
29760908504269,733401
29760943333076,954346
29761325762018,171656362
29761427351938,870335
29761635537377,173278765
29761861183280,11363409
29762390015178,140169736
29762426621078,694840
29762461766053,856376
29762617581048,119400130
29762668093016,818666
29762702047488,785981
29762735191815,674686
29762770407201,744995
29762869955226,1253934
29762910841343,1233777
29763011072973,999578
29763044773610,1001826
29763248898069,1100036
29763878068766,529686227
29764032370530,785091
29764183999391,118296964
29766379511255,1966562443
29766497361147,65329121
29766960676415,1102098
29767123812004,65569891
29767507433121,174183923
29767550410233,1146925
29767824236713,173794527
29768386846257,529936495
29768855302000,421624492
29769094519961,139866959
29769136086799,776537
29769168557364,600602
29769201884550,679879
29769808817206,914410
29770081434595,64153617
29770125439412,11185322
29770158125098,556870
29770367805182,897775
29770622255201,862015
29771026444335,366771457
29771062392476,738694
29771273472949,782149
29771308681937,940884
29771409172845,65723049
29771511001894,787006
29771546397467,666351
29771582077947,611531
29772079683302,463274212
29772114854060,824982
29772149976616,872345
29772186013967,768517
29772224568747,3667843
29772259875091,769508
29772295098071,985183
29772330625911,808244
29772453259315,1108813
29772606338395,119127851
29772654349330,810760
29772687529656,772303
29772723490167,948363
29772889916649,1142598
29773114079705,64392096
29773910878756,64952151
29774122405184,881694
29774327850288,173064010
29774492604639,65235833
29774786739154,258313878
29774836010051,865345
29774870810932,976420
29774980100719,65243956
29775189156346,173746930
29775355029847,64914766
29775457660915,1176112
29775492472133,783438
29775700668554,173353334
29775989641805,186555843
29776093668557,802733
29776312085198,183478334
29776595112168,247930703
29776752363238,900008
29776869565629,988087
29776905824029,833952
29777116845058,818654
29777221057646,827422
29777428015584,173080736
29781288659597,3824354568
29781345460005,3429319
29782088325756,976121
29782123762164,725602
29782280004629,1131745
29782658330719,345754741
29786181938215,3136781995
29786236398640,884901
29786394944312,919697
29786872982441,311748002
29787053233864,1215613
29787219612031,896629
29787431571993,753593
29787926724060,460936403
29788027847916,65155524
29788083666475,21188981
29788482507492,172261022
29788515802450,892399
29788614161507,65190332
29788819778780,172769173
29788938391247,899798
29789042755598,739191
29789419933118,344959831
29789454713976,764504
29789488406863,912458
29789525751120,745171
29789626294641,694236
29790077608751,419517602
29790284335530,172746327
29790333734166,731937
29790627003334,193832264
29790662835244,1230033
29790960861323,921937
29791182494238,913920
29791282133456,65322319
29791384716088,65480948
29791486861928,1086862
29791652811984,65657389
29795953708350,354920155
29795998143361,736769
29796097244993,940385
29796168774426,819788
29796377696678,1228912
29796411458398,867862
29796618183497,173949531
29796651558386,766468
29796772098227,1164459
29796805462290,873997
29797189113359,990866
29800420498430,894103
29800457377904,966530
29800631526962,138837941
29800843764312,807854
29802850924607,1974569982
29803082822809,174090384
29803429986647,314488942
29803880144619,65698840
29804407336933,65276718
29804441437827,906467
29804539222677,64980130
29804575478791,788271
29804830968918,119214714
29804867740566,920665
29805459977064,173706276
29805560019578,944196
29805664990604,3868558
29805699476181,1080967
29805733936543,1311432
29805771471935,897210
29805977814777,173960689
29806019973593,858865
29809298490879,64942196
29809643637942,312513486
29809684626179,759024
29809717441608,856884
29813590215691,3840223462
29813814610541,172540634
29813847957955,793704
29814150486419,140047554
29814183890723,823977
29814390391686,174555379
29818330997404,822082
29818452792938,65176866
29818730101685,65564875
29822679624709,871169
29822713049362,800036
29822745719986,754307
29822899224385,1062299
29823051663023,119746124
29823257920562,172603915
29823359781147,65304305
29823393429761,874798
29823569693683,1030778
29823603371539,1106453
29824398126948,63540096
29824431418045,927349
29824644202453,169388015
29824875949709,64004360
29824973766595,64835099
29825302673168,172787677
29829271180455,791007
29829309640041,743477
29829348456657,3388267
29829579645621,920390
29829787545131,894534
29829892881379,65419557
29830162946198,172171468
29830371658130,923789
29830807434248,1070756
29830962200341,943814
29830996132030,843211
29831657768129,563432942
29831905792351,792628
29832196523122,257990515
29832231239145,746250
29832677294538,980250
29832845607512,64902799
29832882782321,3806526
29832918306096,636882
29833019919115,65073850
29833118150503,65417497
29833153190534,1161845
29833189863702,812790
29833297268865,1044394
29833331260646,862455
29833364547773,827232
29835414153685,887750
29835448578592,597261
29835663250543,182129286
29835697037477,857619
29835902716780,171332509
29836107454162,170246770
29836258216628,117924680
29840196999830,980147
29840409043392,173603667
29840807292979,365520037
29841302030456,461436949
29841509609799,173776131
29841543919249,760378
29841577094900,748334
29841783649279,173654387
29842014116869,870338
29842411292483,904180
29842510544399,785636
29842555462313,773425
29842786089085,1188547
29842819469640,770055
29842854746837,1001261
29842889127798,828691
29843614709927,688118599
29844001243667,173348583
29844035421463,727815
29844071054463,770078
29844282511636,3768628
29844381707739,781582
29844550341131,814517
29846558473527,1973122092
29846744418065,910180
29846843771356,65046810
29847116042742,172567542
29847155475821,3786686
29847366138741,784839
29847556265248,65582036
29847592051205,832277
29848208129947,396154697
29848373467550,129869674
29848760247800,345541019
29848875848531,759230
29848908853230,873862
29848942254687,840586
29849103620225,129106801
29849461936644,259429728
29849496154099,874825
29849702230037,173496339
29849800994522,65209291
29849835728411,798382
29849870361026,1531099
29849970791743,1064185
29853198532259,3128936044
29853451372428,778983
29853486514624,791468
29853646735018,775568
29853683622870,669070
29853786247901,699324
29853886992362,895089
29853923393124,640856
29854130895099,172419194
29854166913255,908639
29854201872836,612806
29854411576597,886244
29854448572480,982092
29855001326060,397097246
29855037153347,889337
29855329662505,258261368
29855445380793,64812108
29855481515033,935824
29855588722047,64759131
29855690094028,787733
29855899449696,172352235
29856469322329,64708672
29860472610114,65862644
29860683987324,993684
29860717351199,1157952
29860750671688,1195167
29860956783943,173943927
29861123277711,65100021
29861277090053,788366
29861310437788,835684
29861874586065,65870726
29862028594472,854130
29862128234514,908786
29862237029292,75591395
29862270203819,789520
29862475701063,173300705
29862589835762,781091
29863200684597,3696258
29864298458521,366287460
29865144156549,172463988
29865605035488,954511
29865639442079,702458
29866025756587,814415
29866333488169,849343
29866912505064,119424835
29867511651942,565841213
29867680241393,119055768
29867715995283,923928
29867751336604,714877
29867788231026,724777
29867823049806,627138
29867858904634,503027
29868142166031,73538736
29868244689179,64127946
29868344419485,64096777
29868555494605,816282
29868719104056,128859643
29868754936911,804137
29868855259788,715956
29868958253473,65254952
29868993389821,731898
29869159620548,64837528
29869196926918,849565
29869625754708,394613944
29869674805517,1007489
29870063136040,182366653
29870159764533,64298610
29870322665632,64793956
29870697556001,342192743
29870795833770,65020943
29870898295744,3669964
29870997225294,776742
29871743334724,1139477
29871783344021,1083095
29871886018941,1160607
29871918450224,558455
29872192574177,65362236
29872229562280,854978
29872962361493,1156200
29873463813721,1226545
29874174770978,679029397
29874223367985,725385
29874263031555,669778
29874375573283,921892
29874425289812,708760
29874466462484,963268
29875202630663,847203
29875235184368,587135
29875525725594,193003888
29875680513043,836033
29876030635678,956456
29876319917869,65291103
29876355342150,726555
29877020680271,563261648
29877057628042,762625
29877270942013,3790554
29877305758404,800578
29877341067400,764033
29878014202142,63392170
29878049356553,742578
29878147758415,63670696
29878189311610,1084271
29882128267303,836964
29882164486753,1030375
29882263450624,951647
29882824808665,524979367
29883044725482,64618184
29883145959985,913759
29883247078291,64572674
29883519613992,64823155
29883553430553,740209
29883766193716,180577335
29884058155888,254411517
29884156750514,64625240
29884206539925,1073917
29884876671400,171831101
29884917297629,1032423
29885070645932,118702482
29885421617381,848501
29885522611248,65112687
29885559054764,1194164
29885605829375,1014085
29885707983718,678033
29889031947448,3112838510
29889147397393,64385570
29889202350325,781768
29889663715967,363198085
29890394826244,822553
29890493962714,928022
29890526600432,442585
29890558890286,798158
29890669716781,1101363
29890768833023,1041958
29894618370100,3817175647
29894671320321,687247
29895162739779,457784129
29895261473526,859707
29895659642901,365909738
29895758064403,65591251
29895858008673,925526
29895893827636,3731507
29896250272034,182591399
29896284972239,1096911
29898747160716,413749298
29898976582853,65192735
29899076528121,65144850
29899283320016,173102395
29899328084574,11135126
29899364660080,715679
29899418420279,798585
29899452398195,694096
29899550936719,870354
29899924679606,341869284
29899959182340,894239
29899994804428,681370
29900027851906,664700
29900125255879,65286879
29900224292958,66219107
29900429242305,172042643
29900542732877,867718
29900576402747,678450
29900674434399,723032
29901164541515,458455362
29901460841936,1073094
29901673022340,1127589
29901771931939,756851
29901871029500,766030
29905739913472,3836186689
29905968731629,862719
29906001709879,876273
29906212413381,882982
29906246571219,856261
29906279692491,1011612
29906486006387,172967566
29906523393197,777200
29907104067820,1215326
29907137392555,903411
29907352643065,1174106
29907450770768,65789021
29907550061237,919037
29907647606632,65088295
29908026739073,344744405
29908075852947,1236010
29908179217304,64924771
29908279040818,816390
29908491032821,1214874
29908525241399,1073125
29908622913350,65094431
29908748677627,916484
29908781929968,973195
29909051758825,236912155
29909087408609,899104
29909185863927,64895931
29909286522516,1001885
29913137691822,3818074682
29913202993666,753969
29913704112173,859457
29913907802173,84203979
29913942080546,957396
29914046682535,699899
29914145723359,64489141
29914187474952,3638208
29914221249440,706208
29914254029584,767158
29914287733037,992984
29914325206102,1000711
29914927609589,568561588
29914964037061,810202
29915360848057,172808284
29915394374045,974240
29915428858028,936778
29915506427609,3767844
29915540040344,885343
29915748037572,741483
29917785659433,751602
29917961666047,889486
29917995162008,926767
29918377388830,1663521
29918603523889,193780628
29919049293937,65190015
29919169965524,1272002
29919268373230,806741
29919378366416,11199096
29923252773583,3841419140
29923307695272,1021764
29923519906219,3819471
29924121631738,567862087
29924220875662,65192922
29924494077655,173940292
29924527758480,725661
29924560967981,1012724
29924593680167,739196
29924627985620,1071384
29924662997098,821667
29924696637072,739356
29924740398688,11139041
29925205117965,421655377
29925381669738,812655
29925590319521,174182853
29925759033666,65449087
29925792748579,968626
29925825504215,788410
29926831229450,395854276
29927040478367,819685
29930207689785,3125565327
29930837206051,258371896
29931048153887,892781
29931697190870,364380175
29931909538998,1148959
29932546273265,868708
29932592899107,847545
29932973318993,346360643
29933098470225,64399100
29933135341370,869299
29933175574040,3365123
29933360492478,84705106
29933395920253,780334
29933431726744,866862
29933707666634,64925115
29933743878969,986775
29933893945789,756389
29933929309521,845335
29934027442248,63830954
29934263699031,911872
29934306806411,938386
29934345959347,792493
29934389380121,776516
29934425872072,789823
29934842170841,192095637
29934997731854,903598
29935406361044,1216193
29935443356203,1054353
29935540482353,64751428
29935750234225,938681
29935847298279,64808913
29935881085351,889182
29935914605529,892591
29939868277760,3613954
29940032579578,65714275
29940245483894,925358
29940456451458,1078926
29940489288618,759232
29940662727774,65435140
29940696432751,951770
29941442783345,395257535
29941478301557,1221576
29941629812538,119151206
29941663274010,879805
29941761282404,65003286
29941795194551,872418
29942082687913,64747189
29942180946468,65165115
29942214560351,984017
29942313050874,1009741
29942805281156,459426792
29942905240399,66001969
29942938498325,699983
29943112111635,805762
29943321200644,856907
29943357525522,1129937
29943476476747,86419930
29944044253369,355824748
29944559323703,397279633
29944603658227,1048941
29944640007734,1148454
29944992509271,948774
29945092667943,64981500
29945690324204,563220905
29946045174816,65699709
29946282435827,173626587
29946325136699,783545
29946484202590,117429375
29946526193402,1009568
29946741710328,168334617
29946789364200,1066779
29946833236534,740142
29946944756164,962659
29947105190471,119510810
29947437587357,913942
29947676130328,1154483
29947846370661,119867169
29947962786587,1023548
29948091358757,918094
29948254133141,986681
29948299691787,816818
29948418437100,65201924
29948526975298,65022154
29948585867137,903829
29948630060524,765715
29948741136946,872491
29948850299429,63974223
29949017879931,868125
29949064640337,785405
29949294974614,804417
29949470333945,118885338
29949915547321,65504223
29950620430994,394565603
29950681813496,20989850
29950911480622,3686728
29950973698001,978061
29951766785832,460328203
29952548633248,1160867
29956750135459,773929
29956788821408,868322
29956911508874,64575052
29961176546363,911058
29961221936841,775853
29961686818719,419450120
29961730995955,795453
29961852862754,86142502
29961964876205,65036874
29962081278163,11437939
29962713589435,1026358
29962770847625,765019
29963031371767,910858
29963331702046,65450379
29963631383191,128008757
29963674362711,854384
29963713274080,693039
29963992473940,118302714
29964250916206,871689
29964589893626,821640
29964696179907,65136772
29964935083474,1189841
29964970948915,728666
29965005566692,613438
29965165951741,1017453
29969127914806,1060227
29969180681537,709163
29969387089959,172586606
29969663982224,788881
29969797908500,894847
29969923265384,65116971
29970024282347,65603373
29970550840848,1038062
29970585557259,940570
29970813101709,754723
29971718415616,686349448
29971791784302,876968
29971836866846,933858
